#Planet,Time from mid-transit (day),Flux,Error,Transit model,,Period-folded Spitzer transit photometry for the 7 planets of TRAPPIST-1
b,-0.074464,1.001457,0.001108,1
b,-0.074425,1.000936,0.000871,1
b,-0.073438,1.000962,0.001,1
b,-0.073355,0.99933,0.000982,1
b,-0.073334,0.998559,0.00121,1
b,-0.07327,0.999669,0.000865,1
b,-0.073135,1.000552,0.001505,1
b,-0.072966,1.000208,0.000998,1
b,-0.072929,0.999763,0.001138,1
b,-0.071914,1.001505,0.000885,1
b,-0.071868,1.000199,0.00085,1
b,-0.071836,1.001151,0.00126,1
b,-0.071772,1.000773,0.000678,1
b,-0.071648,1.000949,0.001267,1
b,-0.071468,0.999644,0.001115,1
b,-0.071431,0.999257,0.001054,1
b,-0.070417,0.998865,0.000796,1
b,-0.070357,1.000948,0.000993,1
b,-0.070339,0.999979,0.001223,1
b,-0.070274,1.000972,0.00082,1
b,-0.070147,1.001309,0.001404,1
b,-0.069971,0.99962,0.000859,1
b,-0.069933,1.001384,0.000904,1
b,-0.068919,0.998159,0.000938,1
b,-0.068871,0.999776,0.000854,1
b,-0.068841,0.998997,0.00118,1
b,-0.068776,1.000025,0.001006,1
b,-0.06865,1.001151,0.001227,1
b,-0.068474,0.998922,0.000958,1
b,-0.068436,1.000116,0.001084,1
b,-0.067416,1.000392,0.00099,1
b,-0.067373,0.999874,0.000837,1
b,-0.067347,0.999716,0.001154,1
b,-0.067272,0.999202,0.000737,1
b,-0.06713,0.999258,0.001281,1
b,-0.066976,0.998855,0.00092,1
b,-0.066938,1.000242,0.001086,1
b,-0.065922,1.001696,0.000872,1
b,-0.065856,1.000648,0.000911,1
b,-0.065845,1.000521,0.000947,1
b,-0.065777,1.000473,0.000892,1
b,-0.065646,1.000295,0.001211,1
b,-0.065479,1.001226,0.00097,1
b,-0.065441,0.99938,0.001019,1
b,-0.064426,0.999253,0.00088,1
b,-0.064368,0.999076,0.0009,1
b,-0.064347,1.000819,0.000974,1
b,-0.064282,1.00103,0.000925,1
b,-0.064145,1.000935,0.001451,1
b,-0.063986,1.000062,0.001093,1
b,-0.063944,0.999298,0.000999,1
b,-0.062928,1.000392,0.001004,1
b,-0.062862,1.000633,0.000919,1
b,-0.06285,0.999619,0.000996,1
b,-0.062785,1.000863,0.000945,1
b,-0.062659,1.000133,0.001106,1
b,-0.062484,1.00151,0.000973,1
b,-0.062446,0.999454,0.000863,1
b,-0.06143,1.000254,0.000935,1
b,-0.061361,0.99957,0.000877,1
b,-0.061352,1.000395,0.00102,1
b,-0.061278,0.998334,0.00094,1
b,-0.061181,0.999288,0.001378,1
b,-0.060986,0.999422,0.000983,1
b,-0.060948,1.00074,0.000906,1
b,-0.05992,1.000874,0.001035,1
b,-0.059871,0.998747,0.000873,1
b,-0.059854,0.999797,0.001204,1
b,-0.059796,0.99933,0.000959,1
b,-0.059662,0.999808,0.001382,1
b,-0.059488,0.99776,0.000954,1
b,-0.05945,1.000305,0.000891,1
b,-0.058433,0.999289,0.000931,1
b,-0.058375,0.999418,0.000805,1
b,-0.058356,1.000654,0.001083,1
b,-0.058291,0.999141,0.000883,1
b,-0.058164,0.998904,0.001426,1
b,-0.057991,0.999196,0.000975,1
b,-0.057953,1.000476,0.000966,1
b,-0.056937,0.999337,0.000942,1
b,-0.05688,0.999555,0.000872,1
b,-0.056857,0.998486,0.001037,1
b,-0.056794,1.000629,0.000894,1
b,-0.056667,1.000693,0.001333,1
b,-0.056492,0.999314,0.001066,1
b,-0.056456,1.000505,0.001107,1
b,-0.055935,1.00072,0.000896,1
b,-0.055439,1.000071,0.000934,1
b,-0.055361,1.000406,0.000907,1
b,-0.055357,0.999342,0.000845,1
b,-0.055296,1.000004,0.000757,1
b,-0.05519,1.001568,0.001265,1
b,-0.054996,1.001396,0.00109,1
b,-0.054958,0.999388,0.000994,1
b,-0.054457,0.999815,0.000819,1
b,-0.053921,1.000163,0.001065,1
b,-0.053881,0.999475,0.000842,1
b,-0.053862,1.000491,0.001166,1
b,-0.053798,0.999885,0.001023,1
b,-0.053655,1.000945,0.001269,1
b,-0.053498,0.999843,0.000833,1
b,-0.053461,1.000066,0.001043,1
b,-0.05295,0.998703,0.000827,1
b,-0.052432,0.998963,0.00097,1
b,-0.052399,0.999791,0.00086,1
b,-0.052364,1.000629,0.001147,1
b,-0.0523,0.999819,0.000767,1
b,-0.052173,0.999981,0.001219,1
b,-0.052,0.99856,0.000965,1
b,-0.051962,0.99958,0.001049,1
b,-0.051453,1.000098,0.000785,1
b,-0.050944,1.000542,0.001001,1
b,-0.050888,0.998928,0.000819,1
b,-0.050867,1.000178,0.001104,1
b,-0.050802,1.000549,0.000971,1
b,-0.05066,1.001598,0.001276,1
b,-0.050503,0.999936,0.001069,1
b,-0.050466,0.999415,0.001019,1
b,-0.049961,0.999506,0.000752,1
b,-0.049448,0.998639,0.000912,1
b,-0.049395,1.000661,0.000903,1
b,-0.049368,1.001327,0.001137,1
b,-0.049304,0.999599,0.000771,1
b,-0.049178,0.99816,0.00124,1
b,-0.048993,1.000863,0.000988,1
b,-0.048973,1.000559,0.000968,1
b,-0.048463,0.999197,0.000904,1
b,-0.047948,1.000462,0.000965,1
b,-0.047893,1.000584,0.000868,1
b,-0.047871,1.000144,0.001053,1
b,-0.047806,0.999567,0.001064,1
b,-0.04768,1.001048,0.001297,1
b,-0.047508,0.999258,0.00099,1
b,-0.047471,1.001501,0.00112,1
b,-0.04696,1.00216,0.000982,1
b,-0.046452,0.99861,0.001081,1
b,-0.046379,1.002171,0.001006,1
b,-0.046373,0.999906,0.001209,1
b,-0.046318,0.9998,0.000835,1
b,-0.046182,0.999366,0.00142,1
b,-0.046011,0.999051,0.000962,1
b,-0.045973,0.99884,0.00087,1
b,-0.045684,1.000733,0.000804,1
b,-0.045461,1.000734,0.000853,1
b,-0.044931,0.999228,0.001006,1
b,-0.044901,0.999673,0.000813,1
b,-0.044876,1.000421,0.001021,1
b,-0.044811,1.000945,0.000922,1
b,-0.044684,1.000454,0.001358,1
b,-0.044513,1.00124,0.000941,1
b,-0.044475,0.99867,0.000925,1
b,-0.044186,1.00085,0.000795,1
b,-0.043963,0.999879,0.000845,1
b,-0.043455,1.000448,0.000924,1
b,-0.043399,0.999397,0.000933,1
b,-0.043378,1.000174,0.001125,1
b,-0.043313,1.000913,0.001118,1
b,-0.04319,0.999714,0.001737,1
b,-0.043016,0.999899,0.001008,1
b,-0.042978,0.998988,0.000997,1
b,-0.042688,1.000165,0.000815,1
b,-0.042467,0.999768,0.000809,1
b,-0.041958,1.000082,0.000972,1
b,-0.041906,0.998192,0.000908,1
b,-0.04187,1.000102,0.001201,1
b,-0.041815,0.999651,0.000881,1
b,-0.041697,0.999466,0.00137,1
b,-0.041517,1.000938,0.001027,1
b,-0.04148,0.999505,0.000963,1
b,-0.041191,0.999529,0.000721,1
b,-0.040969,0.999913,0.000788,1
b,-0.040457,1.000172,0.000868,1
b,-0.040401,1.001489,0.001009,1
b,-0.040382,0.998381,0.001028,1
b,-0.040317,0.999711,0.001032,1
b,-0.040192,0.999254,0.001459,1
b,-0.04002,0.999955,0.001054,1
b,-0.039983,0.999211,0.000956,1
b,-0.039693,0.999574,0.000741,1
b,-0.039471,1.000483,0.000849,1
b,-0.038963,1.000278,0.000928,1
b,-0.038919,1.000988,0.001037,1
b,-0.038884,1.00083,0.001248,1
b,-0.038819,1.000036,0.000739,1
b,-0.038698,0.999259,0.001327,1
b,-0.038523,0.999496,0.000972,1
b,-0.038485,1.000964,0.000979,1
b,-0.038195,0.999943,0.000688,1
b,-0.037972,0.99908,0.000771,1
b,-0.037465,1.001144,0.000928,1
b,-0.0374,0.999801,0.000851,1
b,-0.037387,0.998058,0.000918,1
b,-0.037321,1.001885,0.000885,1
b,-0.03721,0.99978,0.001612,1
b,-0.037025,0.998015,0.00104,1
b,-0.036987,0.999836,0.00084,1
b,-0.036693,1.000058,0.000864,1
b,-0.036474,0.99869,0.000902,1
b,-0.035973,1.001792,0.000932,1
b,-0.035909,0.99927,0.0009,1
b,-0.035889,0.999543,0.001129,1
b,-0.035824,0.999578,0.000841,1
b,-0.035704,0.999834,0.001422,1
b,-0.035528,0.999613,0.000919,1
b,-0.03549,0.999968,0.000898,1
b,-0.035199,0.999782,0.000657,1
b,-0.034977,1.00024,0.000767,1
b,-0.034469,1.000007,0.000897,1
b,-0.034412,0.999924,0.000796,1
b,-0.03439,1.000313,0.001088,1
b,-0.034326,1.000566,0.000784,1
b,-0.034209,1.000284,0.001448,1
b,-0.034029,0.998712,0.000967,1
b,-0.033993,1.000133,0.001001,1
b,-0.033701,1.000073,0.000593,1
b,-0.033479,1.001534,0.00078,1
b,-0.033066,0.998668,0.001064,1
b,-0.03296,1.000886,0.00086,1
b,-0.032922,0.998136,0.000901,1
b,-0.032893,0.999592,0.001026,1
b,-0.032828,1.000485,0.000754,1
b,-0.032692,0.999657,0.001254,1
b,-0.032533,0.999803,0.000892,1
b,-0.032492,0.999221,0.000893,1
b,-0.032199,1.001169,0.000814,1
b,-0.031982,0.999625,0.000915,1
b,-0.031569,0.999367,0.001163,1
b,-0.031493,0.999757,0.000772,1
b,-0.031411,0.999233,0.000785,1
b,-0.031395,1.000275,0.001084,1
b,-0.03133,1.000071,0.000786,1
b,-0.031204,1.000771,0.001441,1
b,-0.031035,1.001454,0.000777,1
b,-0.030998,0.999344,0.001125,1
b,-0.030704,0.999758,0.00083,1
b,-0.030483,1.001686,0.000827,1
b,-0.030071,1.001329,0.001066,1
b,-0.029976,0.999351,0.000915,1
b,-0.029915,0.998778,0.001048,1
b,-0.029902,0.999449,0.001039,1
b,-0.029832,1.0008,0.000794,1
b,-0.029831,0.999646,0.001229,1
b,-0.029706,0.999829,0.001491,1
b,-0.029538,1.000545,0.000908,1
b,-0.029499,0.998886,0.000991,1
b,-0.029405,0.99988,0.001156,1
b,-0.029208,1.000768,0.000781,1
b,-0.028986,0.998677,0.000746,1
b,-0.028573,1.000898,0.000985,1
b,-0.028476,1.000941,0.000989,1
b,-0.02842,1.000354,0.000803,1
b,-0.0284,1.001142,0.001509,1
b,-0.028335,0.999878,0.000996,1
b,-0.028323,1.000877,0.000956,1
b,-0.028208,1.000028,0.001096,1
b,-0.02804,0.999936,0.000988,1
b,-0.028003,1.000558,0.001202,1
b,-0.027908,0.998761,0.000791,1
b,-0.02771,0.99991,0.000796,1
b,-0.027488,1.001267,0.000923,1
b,-0.027083,0.99851,0.001094,1
b,-0.026984,1.000123,0.000902,1
b,-0.026917,0.999458,0.000908,1
b,-0.026901,1.000852,0.001009,1
b,-0.026847,0.999552,0.000991,1
b,-0.026837,1.000145,0.000887,1
b,-0.02671,1.001573,0.0015,1
b,-0.026542,1.000461,0.001061,1
b,-0.026505,1.000712,0.001095,1
b,-0.026409,0.99988,0.001032,1
b,-0.026212,1.000482,0.000716,1
b,-0.02599,1.00072,0.000937,1
b,-0.025577,1.001225,0.001248,1
b,-0.025481,0.998497,0.001023,1
b,-0.025404,0.998751,0.000976,1
b,-0.025401,0.999922,0.000848,1
b,-0.025339,0.999521,0.00097,1
b,-0.025338,1.000543,0.001201,1
b,-0.025205,0.999341,0.001205,1
b,-0.025045,1.000034,0.000993,1
b,-0.025008,1.001083,0.001233,1
b,-0.024913,1.000409,0.000853,1
b,-0.024715,1.00103,0.000776,1
b,-0.024481,0.998939,0.000849,1
b,-0.02408,0.999216,0.000936,1
b,-0.023983,0.999523,0.000907,1
b,-0.023914,1.000208,0.000969,1
b,-0.023906,0.999225,0.001146,1
b,-0.023842,0.999512,0.001173,1
b,-0.02384,1.000937,0.001084,1
b,-0.023715,1.000086,0.001666,1
b,-0.023548,1.001038,0.00101,1
b,-0.02351,1.000288,0.000965,1
b,-0.023415,1.000014,0.000959,1
b,-0.023217,1.000103,0.000747,1
b,-0.022994,0.999954,0.000874,1
b,-0.022578,1.001163,0.001152,1
b,-0.02248,0.999272,0.000933,1
b,-0.022444,1.000122,0.000937,1
b,-0.022408,1.00095,0.001161,1
b,-0.022343,0.999516,0.000959,1
