2451293.846	-.125	.014
2451318.798	.14300000000000024	.015
2451508.677	-.10999999999999988	.012
2451509.688	-.12299999999999978	.012
2451510.693	-.129	.012
2451541.632	.1160000000000001	.013
2451546.139	.08700000000000019	.012
2451547.059	.10899999999999999	.012
2451549.063	.050000000000000266	.011
2451550.1	.04499999999999993	.012
2451559.599	.04300000000000015	.012
2451560.675	.04400000000000004	.014
2451587.493	.007000000000000117	.015
2451621.391	-.1160000000000001	.013
2451622.404	-.10400000000000009	.014
2451623.397	-.13099999999999978	.013
2451625.41	-.13200000000000012	.011
2451653.385	.09600000000000009	.013
2451654.364	.11900000000000022	.016
2451656.384	.07500000000000018	.011
2451659.366	.05500000000000016	.014
2451688.369	.014000000000000234	.012
2451690.363	.028000000000000025	.013
2451691.358	-.004999999999999893	.012
2451692.362	-.008000000000000007	.014
2451722.359	-.053999999999999826	.013
2451727.359	-.06400000000000006	.015
2451835.691	-.10099999999999998	.017
2451836.691	-.08699999999999974	.015
2451852.706	-.1509999999999998	.017
2451853.705	-.16699999999999982	.013
2451856.677	-.2469999999999999	.014
2451859.641	-.2509999999999999	.017
2451863.663	.379	.016
2451882.72	.0950000000000002	.015
2451906.647	.0129999999999999	.014
2451909.632	.002000000000000224	.018
2451950.493	-.09600000000000009	.02
2451950.509	-.12699999999999978	.019
2451952.556	-.1080000000000001	.012
2451952.569	-.09099999999999975	.012
2451955.444	-.09299999999999997	.012
2451955.459	-.09799999999999986	.013
2451974.297	.5400000000000005	.014
2451974.323	.5329999999999999	.014
2451974.335	.5550000000000002	.015
2451974.348	.5260000000000002	.014
2451974.36	.5240000000000005	.014
2451974.377	.4979999999999998	.012
2451974.389	.4979999999999998	.012
2451974.402	.5139999999999998	.012
2451974.415	.5100000000000002	.012
2451974.428	.5009999999999999	.012
2451974.44	.5240000000000005	.015
2451974.453	.5160000000000005	.013
2451974.469	.5020000000000002	.012
2451974.482	.5139999999999998	.012
2451974.495	.5089999999999999	.012
2451977.482	.2909999999999999	.017
2451978.445	.2749999999999999	.014
2451982.372	.17700000000000005	.016
2452075.3468	-.1599999999999997	.012
2452075.3593	-.1459999999999999	.013
2452279.5434	-.08699999999999974	.012
2452280.578	-.08899999999999997	.009
2452281.5322	-.06799999999999962	.01
2452308.6007	.5260000000000002	.014
2452308.6132	.5430000000000006	.016
2452310.577	.33599999999999985	.011
2452310.5904	.3220000000000005	.012
2452355.4495	.002000000000000224	.018
2452359.416	-.020999999999999908	.014
2452359.4289	-.030999999999999694	.012
2452638.5861	-.20899999999999963	.011
2452678.508	.02400000000000002	.014
2452681.571	.03600000000000003	.014
2452718.4484	-.09099999999999975	.011
2452722.429	-.03699999999999992	.021
2452722.4423	-.08399999999999963	.016
2452961.7193	-.15700000000000003	.014
2454871.47853	.5451999999999999	.0046
2454874.35252	.2868999999999997	.0044
2454874.56659	.2898999999999998	.0044
2454875.43806	.2543000000000002	.0045
2454876.29565	.2139000000000002	.0044
2454876.30391	.21599999999999975	.0044
2454876.31208	.2139000000000002	.0044
2454876.32034	.2142000000000004	.0044
2454876.32891	.2105999999999999	.0044
2454876.34291	.2166999999999999	.0044
2454876.35329	.2219000000000002	.0044
2454876.36302	.2174999999999998	.0044
2454876.37264	.2166999999999999	.0044
2454876.38268	.2200000000000002	.0044
2454876.39338	.21569999999999956	.0044
2454876.40538	.21589999999999998	.0044
2454876.41789	.21759999999999957	.0044
2454876.42993	.21810000000000018	.0044
2454876.4429	.20620000000000038	.0044
2454876.4526	.21489999999999965	.0044
2454876.46171	.2200000000000002	.0044
2454876.4704	.2136	.0044
2454876.47885	.2136	.0044
2454876.48674	.20829999999999993	.0044
2454876.49422	.21209999999999996	.0044
2454876.50183	.21160000000000023	.0044
2454876.5096	.21540000000000026	.0044
2454876.51755	.2102999999999997	.0044
2454876.52614	.2178	.0044
2454876.53952	.22209999999999974	.0044
2454876.5516	.21759999999999957	.0044
2454876.56321	.22779999999999978	.0044
2454876.57483	.22230000000000016	.0044
2454876.58984	.22239999999999993	.0044
2454876.60029	.21840000000000037	.0044
2454876.61211	.22650000000000015	.0045
2454876.62624	.22260000000000035	.0045
2454876.64363	.2261000000000002	.0045
2454876.66005	.22030000000000038	.0045
2454876.67697	.21909999999999963	.0045
2454876.69241	.21620000000000017	.0045
2454876.70954	.21810000000000018	.0045
2454876.72874	.21799999999999953	.005
2454877.44204	.20290000000000008	.0044
2454877.58164	.19860000000000033	.0044
2454878.46877	.17500000000000027	.0044
2454879.42175	.1668999999999996	.0044
2454880.53548	.15980000000000016	.0044
2452007.895729	.0412	.0054
2452219.160231	.0708	.004900000000000001
2452236.056111	.0189	.0050999999999999995
2452243.165139	-4e-4	.004900000000000001
2452307.873275	.6877000000000001	.005
2452333.004965	.069	.0053
2452334.009838	.0571	.005
2452334.900637	.056799999999999996	.0047
2452363.024456	-.0083	.0052
2452446.758692	.062299999999999994	.0048
2452573.126597	.011800000000000001	.005
