#Redshift = 2.45e+00 Box = 2.50e+04 [kpc/h] VelScale = 2.53e+03 [km/s]
#x = 5.04e-01 y = 7.93e-01
#velocity [km/s], tau_HILya, tau_HeI584, tau_HeIILya, nHI [cm^-3], nHeII [cm^-3], Delta_b, T [K], xpos [Mpc/h], vpec [km/sec]
0.000e+00 1.984e-02 5.374e-04 4.990e-01 6.892e-14 6.892e-12 1.780e-01 6.901e+03 1.779e+04 1.106e+02
8.441e-01 2.016e-02 5.415e-04 5.027e-01 6.880e-14 6.880e-12 1.774e-01 6.942e+03 1.780e+04 1.109e+02
1.688e+00 2.048e-02 5.457e-04 5.066e-01 6.878e-14 6.878e-12 1.770e-01 6.985e+03 1.781e+04 1.111e+02
2.532e+00 2.079e-02 5.503e-04 5.110e-01 6.877e-14 6.877e-12 1.764e-01 7.029e+03 1.782e+04 1.114e+02
3.377e+00 2.109e-02 5.557e-04 5.159e-01 6.876e-14 6.876e-12 1.757e-01 7.074e+03 1.782e+04 1.116e+02
4.221e+00 2.140e-02 5.619e-04 5.217e-01 6.879e-14 6.879e-12 1.749e-01 7.121e+03 1.783e+04 1.117e+02
5.065e+00 2.170e-02 5.691e-04 5.284e-01 6.898e-14 6.898e-12 1.741e-01 7.173e+03 1.784e+04 1.118e+02
5.909e+00 2.200e-02 5.774e-04 5.361e-01 6.945e-14 6.945e-12 1.735e-01 7.230e+03 1.785e+04 1.119e+02
6.753e+00 2.229e-02 5.869e-04 5.449e-01 7.034e-14 7.034e-12 1.734e-01 7.295e+03 1.786e+04 1.119e+02
7.597e+00 2.259e-02 5.974e-04 5.546e-01 7.179e-14 7.179e-12 1.739e-01 7.367e+03 1.787e+04 1.118e+02
8.441e+00 2.288e-02 6.088e-04 5.652e-01 7.396e-14 7.396e-12 1.753e-01 7.446e+03 1.788e+04 1.117e+02
9.285e+00 2.316e-02 6.210e-04 5.765e-01 7.693e-14 7.693e-12 1.778e-01 7.529e+03 1.788e+04 1.115e+02
1.013e+01 2.344e-02 6.336e-04 5.883e-01 8.084e-14 8.084e-12 1.816e-01 7.614e+03 1.789e+04 1.113e+02
1.097e+01 2.371e-02 6.464e-04 6.002e-01 8.574e-14 8.574e-12 1.868e-01 7.696e+03 1.790e+04 1.111e+02
1.182e+01 2.396e-02 6.591e-04 6.119e-01 9.160e-14 9.160e-12 1.934e-01 7.773e+03 1.791e+04 1.109e+02
1.266e+01 2.419e-02 6.713e-04 6.232e-01 9.835e-14 9.835e-12 2.013e-01 7.842e+03 1.792e+04 1.108e+02
1.351e+01 2.441e-02 6.825e-04 6.337e-01 1.060e-13 1.060e-11 2.104e-01 7.901e+03 1.792e+04 1.107e+02
1.435e+01 2.461e-02 6.924e-04 6.429e-01 1.147e-13 1.147e-11 2.210e-01 7.951e+03 1.793e+04 1.107e+02
1.519e+01 2.479e-02 7.008e-04 6.507e-01 1.241e-13 1.241e-11 2.326e-01 7.994e+03 1.794e+04 1.108e+02
1.604e+01 2.495e-02 7.073e-04 6.567e-01 1.343e-13 1.343e-11 2.447e-01 8.033e+03 1.795e+04 1.109e+02
1.688e+01 2.509e-02 7.118e-04 6.609e-01 1.452e-13 1.452e-11 2.575e-01 8.070e+03 1.796e+04 1.110e+02
1.773e+01 2.521e-02 7.142e-04 6.631e-01 1.571e-13 1.571e-11 2.708e-01 8.108e+03 1.797e+04 1.113e+02
1.857e+01 2.531e-02 7.146e-04 6.635e-01 1.701e-13 1.701e-11 2.850e-01 8.147e+03 1.798e+04 1.116e+02
1.941e+01 2.540e-02 7.132e-04 6.621e-01 1.843e-13 1.843e-11 3.003e-01 8.187e+03 1.798e+04 1.119e+02
2.026e+01 2.547e-02 7.101e-04 6.593e-01 1.997e-13 1.997e-11 3.168e-01 8.231e+03 1.799e+04 1.123e+02
2.110e+01 2.555e-02 7.059e-04 6.554e-01 2.163e-13 2.163e-11 3.344e-01 8.276e+03 1.800e+04 1.127e+02
2.195e+01 2.562e-02 7.008e-04 6.506e-01 2.338e-13 2.338e-11 3.527e-01 8.324e+03 1.801e+04 1.132e+02
2.279e+01 2.571e-02 6.952e-04 6.455e-01 2.516e-13 2.516e-11 3.713e-01 8.372e+03 1.802e+04 1.136e+02
2.364e+01 2.581e-02 6.896e-04 6.403e-01 2.687e-13 2.687e-11 3.891e-01 8.418e+03 1.802e+04 1.141e+02
2.448e+01 2.594e-02 6.843e-04 6.353e-01 2.843e-13 2.843e-11 4.053e-01 8.462e+03 1.803e+04 1.145e+02
2.532e+01 2.612e-02 6.794e-04 6.308e-01 2.983e-13 2.983e-11 4.196e-01 8.505e+03 1.804e+04 1.149e+02
2.617e+01 2.635e-02 6.751e-04 6.268e-01 3.104e-13 3.104e-11 4.319e-01 8.546e+03 1.805e+04 1.153e+02
2.701e+01 2.664e-02 6.714e-04 6.233e-01 3.201e-13 3.201e-11 4.418e-01 8.585e+03 1.806e+04 1.157e+02
2.786e+01 2.701e-02 6.681e-04 6.203e-01 3.272e-13 3.272e-11 4.486e-01 8.622e+03 1.807e+04 1.160e+02
2.870e+01 2.748e-02 6.650e-04 6.175e-01 3.313e-13 3.313e-11 4.523e-01 8.658e+03 1.808e+04 1.162e+02
2.954e+01 2.805e-02 6.621e-04 6.147e-01 3.332e-13 3.332e-11 4.534e-01 8.695e+03 1.808e+04 1.165e+02
3.039e+01 2.875e-02 6.593e-04 6.121e-01 3.339e-13 3.339e-11 4.531e-01 8.733e+03 1.809e+04 1.166e+02
3.123e+01 2.957e-02 6.566e-04 6.096e-01 3.342e-13 3.342e-11 4.524e-01 8.773e+03 1.810e+04 1.167e+02
3.208e+01 3.055e-02 6.546e-04 6.078e-01 3.342e-13 3.342e-11 4.512e-01 8.813e+03 1.811e+04 1.168e+02
3.292e+01 3.168e-02 6.541e-04 6.073e-01 3.340e-13 3.340e-11 4.497e-01 8.853e+03 1.812e+04 1.168e+02
3.377e+01 3.298e-02 6.565e-04 6.095e-01 3.341e-13 3.341e-11 4.484e-01 8.888e+03 1.812e+04 1.167e+02
3.461e+01 3.445e-02 6.638e-04 6.163e-01 3.348e-13 3.348e-11 4.479e-01 8.918e+03 1.813e+04 1.166e+02
3.545e+01 3.608e-02 6.784e-04 6.299e-01 3.363e-13 3.363e-11 4.483e-01 8.940e+03 1.814e+04 1.164e+02
3.630e+01 3.789e-02 7.036e-04 6.532e-01 3.383e-13 3.383e-11 4.495e-01 8.952e+03 1.815e+04 1.163e+02
3.714e+01 3.986e-02 7.425e-04 6.894e-01 3.406e-13 3.406e-11 4.511e-01 8.952e+03 1.816e+04 1.160e+02
3.799e+01 4.198e-02 7.987e-04 7.415e-01 3.426e-13 3.426e-11 4.527e-01 8.942e+03 1.817e+04 1.158e+02
3.883e+01 4.424e-02 8.749e-04 8.123e-01 3.443e-13 3.443e-11 4.537e-01 8.924e+03 1.818e+04 1.155e+02
3.967e+01 4.661e-02 9.731e-04 9.034e-01 3.458e-13 3.458e-11 4.542e-01 8.900e+03 1.818e+04 1.153e+02
4.052e+01 4.909e-02 1.093e-03 1.015e+00 3.481e-13 3.481e-11 4.547e-01 8.872e+03 1.819e+04 1.150e+02
4.136e+01 5.164e-02 1.234e-03 1.146e+00 3.524e-13 3.524e-11 4.565e-01 8.846e+03 1.820e+04 1.148e+02
4.221e+01 5.424e-02 1.391e-03 1.292e+00 3.600e-13 3.600e-11 4.609e-01 8.824e+03 1.821e+04 1.146e+02
4.305e+01 5.686e-02 1.558e-03 1.446e+00 3.716e-13 3.716e-11 4.686e-01 8.809e+03 1.822e+04 1.145e+02
4.389e+01 5.947e-02 1.726e-03 1.602e+00 3.877e-13 3.877e-11 4.801e-01 8.800e+03 1.822e+04 1.144e+02
4.474e+01 6.204e-02 1.886e-03 1.751e+00 4.081e-13 4.081e-11 4.953e-01 8.797e+03 1.823e+04 1.144e+02
4.558e+01 6.456e-02 2.029e-03 1.884e+00 4.320e-13 4.320e-11 5.135e-01 8.796e+03 1.824e+04 1.145e+02
4.643e+01 6.699e-02 2.149e-03 1.995e+00 4.578e-13 4.578e-11 5.335e-01 8.795e+03 1.825e+04 1.147e+02
4.727e+01 6.932e-02 2.239e-03 2.079e+00 4.836e-13 4.836e-11 5.537e-01 8.793e+03 1.826e+04 1.150e+02
4.812e+01 7.154e-02 2.299e-03 2.135e+00 5.080e-13 5.080e-11 5.729e-01 8.788e+03 1.827e+04 1.153e+02
4.896e+01 7.363e-02 2.330e-03 2.164e+00 5.296e-13 5.296e-11 5.901e-01 8.779e+03 1.828e+04 1.157e+02
