#Redshift = 2.45e+00 Box = 2.50e+04 [kpc/h] VelScale = 2.53e+03 [km/s]
#x = 5.20e-01 y = 5.20e-01
#velocity [km/s], tau_HILya, tau_HeI584, tau_HeIILya, nHI [cm^-3], nHeII [cm^-3], Delta_b, T [K], xpos [Mpc/h], vpec [km/sec]
0.000e+00 5.803e-01 1.680e-02 1.559e+01 1.607e-12 1.607e-10 1.109e+00 1.261e+04 9.242e+03 -8.642e+01
8.441e-01 5.763e-01 1.661e-02 1.542e+01 1.661e-12 1.661e-10 1.130e+00 1.303e+04 9.250e+03 -8.689e+01
1.688e+00 5.720e-01 1.639e-02 1.522e+01 1.704e-12 1.704e-10 1.144e+00 1.363e+04 9.258e+03 -8.772e+01
2.532e+00 5.674e-01 1.614e-02 1.499e+01 1.741e-12 1.741e-10 1.156e+00 1.446e+04 9.267e+03 -8.898e+01
3.377e+00 5.624e-01 1.587e-02 1.474e+01 1.785e-12 1.785e-10 1.174e+00 1.555e+04 9.275e+03 -9.070e+01
4.221e+00 5.572e-01 1.559e-02 1.447e+01 1.858e-12 1.858e-10 1.212e+00 1.698e+04 9.283e+03 -9.303e+01
5.065e+00 5.516e-01 1.531e-02 1.421e+01 1.992e-12 1.992e-10 1.282e+00 1.876e+04 9.292e+03 -9.627e+01
5.909e+00 5.456e-01 1.505e-02 1.397e+01 2.253e-12 2.253e-10 1.410e+00 2.080e+04 9.300e+03 -1.007e+02
6.753e+00 5.392e-01 1.482e-02 1.376e+01 2.743e-12 2.743e-10 1.632e+00 2.278e+04 9.308e+03 -1.060e+02
7.597e+00 5.324e-01 1.463e-02 1.359e+01 3.560e-12 3.560e-10 1.976e+00 2.418e+04 9.317e+03 -1.112e+02
8.441e+00 5.251e-01 1.449e-02 1.345e+01 4.662e-12 4.662e-10 2.412e+00 2.483e+04 9.325e+03 -1.152e+02
9.285e+00 5.172e-01 1.439e-02 1.336e+01 5.874e-12 5.874e-10 2.853e+00 2.493e+04 9.333e+03 -1.178e+02
